,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,EVS01816,EVS03706,EVS01192,EVS00826,EVS01689,EVS04365,EVS01245,EVS02923,EVS02443,EVS00810,EVS00552,EVS04298,EVS04889,EVS02893,EVS04734,EVS01509,EVS02225,EVS04773,EVS01283,EVS02094,EVS03684,EVS04400,EVS00534,EVS02556,EVS01342,EVS03542,EVS02273,EVS03776,EVS04293,EVS00405
C027,1.3835,10.1577,16.3456,22.399900000000002,16.2269,9.926200000000001,9.772200000000002,25.6067,4.612100000000001,6.0492,5.8568,10.0976,15.8686,1.7147000000000001,6.2751,2.9196,1.0081,5.174300000000001,8.2949,10.905899999999999,2.7062,12.1673,26.2744,6.1256,2.6123000000000003,11.7956,1.1776,0.0,6.7215,2.0856,7.8262,22.312099999999997,10.6328,6.101100000000001,8.3757,3.212,15.004100000000001,15.9007,2.71,10.9285,15.391,1.6847,7.5178,1.813,2.7687,1.8629,27.7046,6.9065,14.1576,16.7428,11.5481,11.076,15.3472,2.0305999999999997,23.149900000000002,6.7517,2.6728,2.2829,16.8538,15.3617,5.432,3.1539,15.382100000000001,5.000100000000001,8.0311,6.9103,13.812899999999999,6.4483999999999995,1.9028,3.7316,10.0473,16.910400000000003,11.972299999999999,0.6796,6.5363999999999995,1.105,4.1151,6.8964,1.2388,7.3231,8.6228,5.7127,5.7052,14.274299999999998,3.1249000000000002,16.7776,10.5907,8.5845,14.110100000000001,15.2467,2.2456,16.0659,13.4695,15.273100000000001,10.2294,8.4257,1.627,10.559700000000001,1.8759000000000001,6.4291,8.0751,6.5499,3.8766,1.5122,20.451700000000002,5.9352,9.876100000000001,13.560799999999999,6.837899999999999,16.7598,7.0435,6.926,22.7881,11.6945,2.4553000000000003,28.865,12.187899999999999,10.8216,7.0152,14.060799999999999,9.0827,1.3839000000000001,21.9335,7.0169,18.111,7.243,19.773400000000002,25.362099999999998,8.3846,10.3859,7.902699999999999
C028,6.3164,11.851600000000001,11.366299999999999,27.2528,12.703899999999999,11.6201,7.4037,20.5473,10.8881,0.7585,0.9465,6.957199999999999,10.4564,7.5309,4.735600000000001,8.6839,5.713100000000001,7.3149,5.716600000000001,16.34,4.1777,8.435,21.2151,5.1363,5.2242,7.6282,6.3173,7.0308,0.0,6.8505,4.0048,27.165,8.3261,1.5414,2.1375,6.7638,9.944799999999999,11.1774,5.348199999999999,8.3702,8.989,6.0042,1.2795999999999998,5.0846,8.533,6.6662,22.6453,2.3854,9.0983,11.683399999999999,13.242,16.5102,17.248900000000003,7.574,28.0028,2.2306,3.9785999999999997,4.4596,11.7945,20.214599999999997,11.941,3.566,10.322799999999999,8.976,13.4653,4.9641,18.6658,4.5425,5.436100000000001,5.3315,15.481399999999999,21.7633,8.076,6.6657,0.1737,6.583,10.7098,5.9072,7.055,2.802,10.3167,6.3182,12.2142,8.3256,8.8892,21.6305,16.0249,2.3464,13.529399999999999,10.1874,4.6577,10.653799999999999,8.410200000000001,10.213700000000001,15.6635,2.1875,6.8121,12.231200000000001,6.2816,7.9011000000000005,7.2636,4.644100000000001,6.8792,7.3438,25.304599999999997,7.407100000000001,14.7291,8.5015,13.3819,21.6127,2.4837,1.8895,27.641,10.7866,9.823799999999999,23.8057,10.2623,12.7721,7.043699999999999,10.771600000000001,9.719100000000001,7.2155,26.7865,2.4569,22.963900000000002,6.6934,24.6263,20.302799999999998,3.6607,15.82,13.336799999999998
C029,5.3595,12.0213,18.2092,20.7125,18.0905,11.7898,16.3095,26.502599999999997,5.7558,7.892600000000001,6.7527,13.3786,17.732200000000002,2.4754,9.5561,4.1894,3.477,8.4553,11.575899999999999,12.0803,4.0446,14.030899999999999,27.1704,9.406600000000001,5.8933,13.6592,5.1645,2.5659,7.6175,0.0,11.1072,20.624599999999997,16.5162,8.6755,9.271600000000001,1.8420999999999998,15.9001,17.7643,2.6980999999999997,12.7921,17.2546,2.2063,8.4137,3.0944000000000003,4.5038,5.1438999999999995,28.6005,7.8024,15.0535,17.6387,13.411700000000002,12.250399999999999,16.5216,4.2779,21.4625,7.647600000000001,6.815,3.783,17.7497,13.674299999999999,6.575699999999999,4.0056,16.278,7.4328,9.2055,10.1914,12.1255,7.3443000000000005,5.7257,4.0884,11.2217,15.2229,13.835899999999999,3.1485,7.4323999999999995,4.0843,5.2589,10.1774,1.8762999999999999,8.219,10.4864,8.9937,6.849,16.1379,4.394699999999999,15.0901,11.7651,9.4805,15.973700000000001,16.1427,6.387899999999999,17.9295,14.3655,16.169,11.403799999999999,9.3216,4.0525,11.7341,5.157,12.9095,13.8074,7.4459,7.1577,3.1033000000000004,18.7643,12.9874,8.188699999999999,14.456700000000001,7.9817,15.0724,9.617799999999999,9.0236,21.1006,13.5581,2.5381,29.760900000000003,14.0515,11.996,10.2962,15.9244,10.946299999999999,3.0671999999999997,20.2461,9.591,16.423599999999997,10.5241,18.085900000000002,26.258,10.794799999999999,11.5603,9.0771
C030,6.8423,10.0213,7.4116,29.5548,8.7492,9.7899,3.8481,23.4481,11.286100000000001,3.3529,4.4962,2.9861,7.9627,8.8864,2.2419000000000002,8.6439,7.1433,6.383100000000001,2.7574,15.3769,6.738,5.9413,24.1159,2.4608000000000003,5.2998,5.1345,6.8382,8.616,4.033,10.4002,0.0,29.466900000000003,4.355,2.6689000000000003,3.1841999999999997,10.3135,12.845600000000001,7.952,8.8979,5.8765,6.4953,8.2817,4.2621,7.6467,8.1694,6.7718,25.546,5.9351,11.999,14.584200000000001,11.4947,12.6127,14.7552,7.5128,30.3048,5.7803,5.193,6.5566,14.695200000000002,22.516599999999997,13.747200000000001,7.1156999999999995,13.2235,8.7271,13.863299999999999,2.4704,20.9678,8.399899999999999,6.247199999999999,8.881200000000002,15.8795,24.0653,5.5823,7.6133999999999995,3.848,7.3673,10.6697,3.2317,9.8125,6.3516,8.4865,4.4142,14.0204,5.8318,8.849200000000002,23.9324,15.0617,3.8084000000000002,11.0357,13.0881,6.5192,8.1601,11.311,13.1145,14.7004,3.6496,6.9138,10.401,6.1197,6.9693000000000005,4.7699,8.5014,6.6303,8.0139,27.6066,6.4753,17.031,11.4022,15.1531,23.9147,2.3063000000000002,2.8983000000000003,29.9429,8.2929,9.4884,26.706400000000002,7.7686,10.9419,4.7463,8.277899999999999,7.533399999999999,8.1511,29.0884,2.3306999999999998,25.265900000000002,4.0179,26.9283,23.2035,1.8466,14.8569,13.7349
C031,24.8036,30.7763,36.9642,20.492,36.8454,30.5448,35.0645,49.5147,25.2818,28.483900000000002,27.344,32.8228,36.4871,21.8312,29.0003,23.633599999999998,23.721400000000003,27.8995,31.0201,31.5245,26.2927,32.7859,50.1825,28.8508,25.3375,32.4141,24.608700000000002,22.8154,28.2087,21.9312,30.5514,0.0,35.2712,29.6876,29.8629,21.9833,36.4913,36.5192,23.3063,31.547099999999997,36.0095,22.8444,29.005,23.7325,23.8963,24.588099999999997,51.6127,28.3937,35.644800000000004,38.2299,32.1667,31.694599999999998,35.9658,23.6704,1.0106,28.2389,26.2592,25.869400000000002,38.341,8.8943,26.1017,26.7404,36.8693,26.877,28.6497,29.6355,10.2606,27.9355,25.1698,24.6797,30.6658,9.8682,32.590900000000005,23.3929,28.0236,23.5284,24.7848,29.621599999999997,22.125799999999998,28.810200000000002,29.241400000000002,28.437900000000003,26.3749,34.8928,23.838900000000002,10.7725,31.2093,30.0717,34.7286,36.7339,25.832099999999997,36.6845,34.9567,36.7602,30.848,29.9129,23.4967,31.1783,24.6011,31.6645,32.562400000000004,28.0371,26.6019,22.5475,18.5438,31.7424,19.5135,35.048,27.5076,10.7548,30.63,30.5125,0.7545,32.3131,22.571900000000003,52.773,32.806400000000004,31.440099999999997,29.7404,34.6794,29.7013,22.511400000000002,20.0257,30.2366,8.3831,29.9683,17.8655,49.2701,31.1098,31.0045,28.5212
C032,9.7285,9.275799999999998,3.5185,35.2915,4.856199999999999,8.3252,0.8847999999999999,27.7501,11.1294,7.6549,8.798200000000001,1.6065,4.4016,14.3587,5.4697,13.3933,10.139100000000001,5.8075,7.0595,13.514,10.2856,4.2492,28.417900000000003,5.3186,8.1861,3.68,9.7244,14.258299999999998,8.3351,16.2421,4.355899999999999,35.2036,0.0,6.971,7.4863,16.856099999999998,17.147599999999997,4.059,13.1999,4.422,2.9341999999999997,16.0034,8.5641,11.826600000000001,11.719100000000001,9.105,29.8481,10.2371,16.3011,18.886200000000002,9.676,10.793899999999999,13.063799999999999,10.056299999999998,36.0415,10.0823,8.8886,10.141399999999999,18.9973,28.2533,11.8843,10.669,17.5255,8.052100000000001,12.048399999999999,4.7878,26.7045,12.7019,9.635200000000001,13.183200000000001,15.9515,29.8019,4.127800000000001,10.4997,8.15,10.2536,13.716299999999999,4.594,15.284799999999999,10.6537,6.5119,5.1815,12.1575,4.1612,12.476899999999999,29.6691,11.008799999999999,8.1104,8.6027,17.3902,10.104,4.599,15.613,17.4165,12.8375,7.3527,9.8,10.2706,9.0059,6.3937,2.9067,12.8035,7.096,13.3788,33.343300000000006,5.8997,22.7677,15.7043,13.2902,29.651400000000002,6.6083,7.2003,35.6796,6.4742,14.276,31.0084,6.097899999999999,10.8115,4.4818,7.2016,5.7939,13.961200000000002,34.8251,6.6327,31.002599999999997,4.5043999999999995,32.6649,27.5055,5.573600000000001,12.9941,13.806899999999999
C033,5.6976,11.0558,9.907,28.322200000000002,11.2446,10.8243,5.9444,20.9678,10.2693,0.8725,2.0159000000000002,5.4979,8.9971,8.4274,3.2763,8.2681,5.0943000000000005,6.6902,4.2573,15.7213,4.3343,6.9757,21.6355,3.4953000000000003,4.5995,6.1689,5.6985,6.412,1.5527,7.919899999999999,2.5455,28.234299999999998,6.8668000000000005,0.0,2.0352,7.8332,10.365200000000002,9.7181,6.4176,6.9109,7.5297,5.801399999999999,1.7818,5.243,7.7936000000000005,6.396,23.0657,3.4547,9.5187,12.1038,12.529200000000001,15.891399999999999,15.7896,7.137,29.072200000000002,3.3,3.4134,4.0763,12.2149,21.284,11.3222,4.6354,10.7432,8.351299999999998,12.8465,3.5048000000000004,19.7352,5.9195,4.8173,6.4009,14.8626,22.8327,6.6167,6.0469,1.3676,5.9637,10.293899999999999,4.266100000000001,6.660699999999999,3.8713,9.5209,5.6934,11.5955,6.8663,8.4734,22.6998,15.4061,2.6594,12.0701,10.6078,4.0389,9.1945,8.8306,10.6342,15.044799999999999,2.5005,6.1934,11.4354,5.7439,7.2763,5.8043000000000005,6.021100000000001,6.2545,6.725,26.374,6.7824,15.798399999999999,8.921899999999999,12.7631,22.6821,1.1107,0.9932000000000001,28.7103,9.3273,9.205,24.2261,8.803,11.976299999999998,5.7806999999999995,9.312299999999999,8.5679,6.5967,27.8558,0.9155,24.0333,5.0524,25.695700000000002,20.723200000000002,2.2014,15.2013,12.718
C034,7.9818999999999996,11.664100000000001,10.5153,28.918400000000002,11.853,11.4326,6.5527,20.9402,12.553600000000001,2.0091,2.6121,6.106199999999999,9.6054,9.196399999999999,3.8846,10.3494,7.3786000000000005,8.0259,4.4533000000000005,17.0197,5.8431999999999995,7.5841,21.6079,4.1036,6.466399999999999,6.7772,7.9828,8.696299999999999,2.1489000000000003,8.516,3.1538000000000004,28.8305,7.4751,2.0352,0.0,8.4294,10.3376,10.3264,7.0137,7.5192,8.138,7.6697,2.1896,6.7501999999999995,9.6604,8.262799999999999,23.0381,4.0509,9.491100000000001,12.0762,13.1375,14.2554,16.3979,9.239600000000001,29.668400000000002,3.8961,5.2802,6.125100000000001,12.187299999999999,21.880200000000002,13.6065,5.2315,10.7156,10.2181,15.130799999999999,4.1132,20.331400000000002,6.5157,7.1016,6.997,17.146900000000002,23.4288,7.2251,8.331299999999999,1.9638,8.2485,12.3753,4.8744,8.720600000000001,4.4675,10.1292,6.0569,13.8798,7.474600000000001,10.554799999999998,23.296,16.7045,0.6243,12.6784,10.580200000000001,6.3232,9.8028,8.803,10.6066,16.3432,0.4653,8.4777,12.043700000000001,7.947100000000001,8.6121,6.4127,6.6173,8.1213,9.0093,26.9701,8.1181,16.394599999999997,8.8943,15.0474,23.278299999999998,1.258,1.042,29.3065,9.9357,11.4893,24.1985,9.411299999999999,12.5846,6.389,9.9206,9.176200000000001,8.881,28.452,1.4203,24.6294,5.660699999999999,26.2918,20.6956,2.3974,16.4997,15.0023
C035,5.5379,12.1997,18.3876,20.890900000000002,18.2688,11.968200000000001,16.4879,25.5113,5.9342,6.9014,5.7615,13.1,17.9105,2.6538000000000004,9.7345,4.3678,2.9373,8.633700000000001,11.754299999999999,12.258700000000001,4.0745,14.209299999999999,26.1791,9.585,6.0717,13.8375,5.342899999999999,2.0251,6.6262,0.5702,10.1476,20.803,16.694599999999998,7.6842,8.2804,0.0,14.9088,17.9426,1.7238,12.9705,17.4329,1.6522999999999999,7.4225,2.5404,4.6822,5.3223,27.609299999999998,6.8111999999999995,14.062299999999999,16.6474,13.5901,12.428799999999999,16.7,4.456300000000001,21.640900000000002,6.6564,5.3104,4.0668,16.7585,13.8527,6.7541,3.7604,15.2868,7.6112,9.383899999999999,10.3697,12.3039,6.353,5.904,3.0972,11.4,15.401299999999999,14.014299999999999,2.6088,6.4411000000000005,4.2626,5.4373000000000005,10.355799999999999,2.0547,7.2277,10.6648,9.1721,7.0273,16.316200000000002,4.5731,15.2685,11.9435,8.4892,16.152,15.151399999999999,4.2649,18.1079,13.3742,15.177700000000002,11.5822,8.3304,4.230899999999999,11.9125,5.3353,13.0879,13.9858,6.4546,7.3361,3.2817,18.9426,13.165799999999999,8.3671,13.4655,8.1601,15.2508,8.6266,8.032399999999999,21.279,13.7365,2.7165,28.7697,14.2298,12.174299999999999,10.4746,16.1028,11.1247,3.2456,20.4245,8.5998,16.6019,10.7025,18.2643,25.2668,9.8035,11.738700000000001,9.2555
C036,15.3115,24.5869,20.819200000000002,34.1975,22.1568,24.3555,16.8566,12.9631,19.883200000000002,11.1655,11.5699,16.4101,19.909299999999998,16.526,14.1885,17.679,14.708200000000001,16.5158,14.617,25.335099999999997,13.1748,17.887900000000002,13.6309,14.4075,14.2075,17.0811,15.3124,16.0259,11.1067,15.845600000000001,13.4577,36.1601,17.779,10.994299999999999,10.6975,15.758899999999999,0.0,20.6303,13.9267,17.8231,18.4419,14.9993,10.7325,14.079799999999999,17.528200000000002,15.661299999999999,15.0611,10.281,3.5401,7.1846000000000005,23.4414,25.5053,26.7018,16.5691,36.9979,10.435799999999999,13.2246,13.4547,3.5566999999999998,29.2097,20.9361,12.5673,2.0761,18.2122,22.4604,14.417,27.6609,10.8856,14.4312,12.281,24.4765,30.7584,17.5289,15.6608,10.9216,15.578100000000001,19.704900000000002,15.1783,16.0501,11.2605,23.0521,16.360799999999998,21.2093,17.7785,17.8843,30.6256,25.02,10.6258,22.9823,0.623,13.6528,20.1067,1.783,0.9579,24.6586,10.7475,15.8072,24.9889,15.2767,18.5244,16.7165,10.9871,16.0012,16.3389,34.443400000000004,18.0305,23.7242,4.0026,22.377,30.6078,11.4218,11.3425,36.6361,20.2396,18.818900000000003,16.2215,19.7152,25.250799999999998,16.6929,20.2245,19.4801,16.2106,33.6128,11.909799999999999,31.959,15.9646,35.843,12.7186,12.5611,24.815099999999997,22.3319
C037,16.1423,7.9064,0.4591,36.6535,3.5101999999999998,6.5777,4.6532,31.245099999999997,12.4914,11.149899999999999,12.2932,5.375,1.2243,15.7207,9.2766,14.7554,15.825299999999999,8.944700000000001,10.5544,14.876100000000001,17.631400000000003,4.5725,31.9128,8.774700000000001,13.0929,5.2903,15.9474,15.6204,11.83,17.604200000000002,8.1244,36.565599999999996,4.0301,10.4659,10.981200000000001,18.2181,20.642599999999998,0.0,18.2699,5.8216,2.6069,17.3654,12.0591,17.023799999999998,13.081100000000001,12.0869,33.343,13.7321,19.796,22.3812,7.099600000000001,8.344700000000001,9.614799999999999,14.358799999999999,37.4035,13.5773,12.0967,17.208099999999998,22.4922,29.615299999999998,13.2463,18.079,21.0205,10.029399999999999,13.4104,8.2595,28.0665,16.0457,16.5085,18.902900000000002,17.313599999999997,31.164,5.309,15.496799999999999,11.645,15.732899999999999,15.0784,8.0657,16.6468,14.1486,7.6505,8.3896,13.5195,3.1731,13.838899999999999,31.031200000000002,8.5595,11.6054,5.678,20.885099999999998,17.1707,1.4217,19.108,20.9115,14.1996,11.4466,16.0243,8.286,12.1526,10.575700000000001,5.8521,16.147299999999998,10.996799999999999,14.7408,34.7053,10.6536,24.1297,19.1992,14.652299999999999,31.0134,10.103299999999999,10.6953,37.0417,4.0249,15.638,34.5034,4.3082,8.8269,7.619,2.6751,7.3931000000000004,15.3232,36.1871,10.1277,32.364599999999996,7.4655,34.027,31.0005,9.3421,14.3561,15.169
C038,3.3647,11.94,18.128,22.3122,18.0092,11.7085,12.5179,24.4828,6.336,5.8728,4.7329,12.071399999999999,17.6509,2.8854,8.1681,4.7973,2.6048,7.576,10.1821,12.6882,3.049,13.9496,25.1505,8.018600000000001,5.0505,13.5779,3.497,2.3842,5.597600000000001,1.9098,9.1191,22.2243,13.440299999999999,6.655600000000001,7.2518,1.8217999999999999,13.8802,17.683,0.0,12.710799999999999,17.173299999999998,1.3557000000000001,6.3938999999999995,2.3638000000000003,5.06,4.182300000000001,26.5807,5.7826,13.033700000000001,15.618799999999998,13.3305,12.8583,17.1295,4.8341,23.0622,5.627800000000001,4.284800000000001,3.0413,15.729899999999999,15.274,7.1559,2.7318000000000002,14.2582,8.0407,9.8134,8.8033,13.725200000000001,5.3244,4.0177,1.9011,11.829600000000001,16.822599999999998,13.7546,2.8758000000000004,5.4125,3.4245,5.839,8.789399999999999,2.4708,6.1991000000000005,10.405100000000001,8.5317,7.4291,16.0566,5.0026,16.689799999999998,12.373,7.4606,15.8924,14.1228,3.2394000000000003,17.8483,12.345600000000001,14.1492,12.011700000000001,7.3018,3.7159,12.342,4.195399999999999,8.8308,10.894,5.426,6.1961,3.7112,20.3639,8.336799999999998,9.7884,12.4369,8.5618,16.672099999999997,7.598,7.0038,22.7003,13.476799999999999,3.1386999999999996,27.7411,13.9702,12.6039,9.834100000000001,15.8431,10.865,3.6751,21.8458,7.5712,18.0233,9.575700000000001,19.685599999999997,24.2382,8.774899999999999,12.1682,9.685
C039,11.074,4.0031,6.2221,31.5852,7.4074,2.8697,3.9424,27.7735,7.423100000000001,7.6783,8.174199999999999,4.915100000000001,5.4608,10.6524,4.4958,9.687100000000001,10.757100000000001,3.7619000000000002,7.0828999999999995,9.807799999999999,8.7129,1.3167,28.4413,3.9939,6.6133999999999995,1.0054,10.879100000000001,10.552100000000001,8.3585,12.5359,6.166399999999999,31.497400000000003,4.1488000000000005,6.9944,7.5097,13.149899999999999,17.171,6.1818,13.201600000000001,0.0,3.0115,12.2971,8.5875,11.9555,8.0128,6.9917,29.8715,9.2239,16.3245,18.909599999999998,4.5731,5.691,11.7187,9.2906,32.3352,9.0691,7.3159,8.5686,19.0207,24.547,8.178,8.8445,17.5489,4.9342,8.3421,3.7417,22.9982,11.264899999999999,8.0625,11.3231,12.245299999999999,26.0957,1.1176,10.428600000000001,8.173399999999999,10.6646,10.0101,3.4581999999999997,11.5785,9.6405,2.8057,3.6088,8.4513,3.0686,8.770700000000001,25.9629,9.4926,8.133899999999999,5.2706,17.4136,8.5313,5.6582,15.6364,17.4399,9.1313,7.975,10.956,4.3827,7.057300000000001,4.3481000000000005,1.1537,11.3665,5.0504,9.6725,29.637,3.8541,19.061400000000003,15.7277,9.584,25.9451,6.6316999999999995,7.2238,31.9734,2.7666999999999997,10.569700000000001,31.0318,2.4888000000000003,4.9237,2.4362,5.2414,2.0876,10.2549,31.1189,6.6561,27.2963,2.6847,28.9587,27.5289,6.7509,9.287799999999999,10.100700000000002
C040,15.4291,6.3416999999999994,2.6334,35.9403,4.0704,5.391,3.1294,28.5595,11.7782,8.4643,9.6076,3.8512,1.4674,15.0075,6.561,14.0421,15.1121,6.229,7.8688,14.1629,10.7781,2.2929,29.2273,6.0591,8.6785,2.5745999999999998,15.2341,14.9071,9.1445,16.890900000000002,6.6006,35.8524,3.4265,7.7803,8.2956,17.504900000000003,17.957,2.1884,17.5566,3.106,0.0,16.6522,9.3735,16.3106,12.367899999999999,11.3736,30.657400000000003,11.289100000000001,17.110400000000002,19.6956,6.741899999999999,7.8598,10.129700000000001,13.6456,36.6903,11.1343,9.3811,16.494799999999998,19.8066,28.902099999999997,12.533100000000001,10.909600000000001,18.3349,9.3162,12.6972,5.5439,27.3533,13.3301,15.7953,13.3883,16.6003,30.4508,2.5178000000000003,14.7836,8.9594,15.0197,14.3651,5.3501,15.9336,11.7057,6.9373000000000005,5.674,12.806299999999998,1.2723,13.1257,30.3179,8.0747,8.919799999999999,5.6685,18.1996,16.4575,1.6648,16.422400000000003,18.225900000000003,13.4864,8.761,15.3111,7.3365,11.4393,6.8152,3.1365,13.431700000000001,7.5175,14.0276,33.9921,6.3212,23.4165,16.5137,13.939,30.3002,7.4177,8.0097,36.3284,3.5401,14.9248,31.8178,3.8233,7.8774,4.9033,3.6524,6.6798,14.61,35.4739,7.4421,31.651400000000002,4.749899999999999,33.3137,28.3149,7.536899999999999,13.6429,14.4557
C041,2.0964,11.242700000000001,17.4306,22.2119,17.3119,11.0112,15.530899999999999,24.9008,4.9772,5.5403,5.151,10.829600000000001,16.953599999999998,1.5267,7.0071,3.4295,1.3366,6.3086,9.0211,11.6214,2.1973000000000003,13.2523,25.5686,6.857600000000001,3.7831,12.880600000000001,2.2288,1.1167,6.0157,1.6905999999999999,8.0556,22.1241,15.7376,5.5921,7.669899999999999,2.0162,14.2983,16.9857,1.3182,12.0135,16.476,0.0,6.8119,1.096,3.6921999999999997,2.914,26.9988,6.2006000000000006,13.451799999999999,16.0369,12.6331,11.7915,16.0627,3.4661999999999997,22.9619,6.0458,3.0175,1.7739,16.148,15.1737,5.7971,2.4061,14.676200000000001,6.6242,7.848199999999999,7.6423000000000005,13.6249,5.7425,2.7504,2.7215,9.8644,16.7224,13.0573,1.6079,5.8306000000000004,2.1561999999999997,4.480300000000001,7.6284,1.0508,6.6171999999999995,9.707799999999999,7.264399999999999,6.070399999999999,15.3593,3.6348000000000003,16.589599999999997,11.3062,7.8787,15.1951,14.540899999999999,1.972,17.1509,12.7637,14.567200000000001,10.9449,7.7199,2.4476,11.2752,2.9271,12.1309,13.028799999999999,5.8441,4.9278,2.0128,20.2637,12.2088,9.6881,12.855,7.2031,16.5718,6.5345,6.417,22.600099999999998,12.7795,2.2673,28.1591,13.2729,11.5371,8.566799999999999,15.1458,10.1677,2.2177,21.7456,6.507899999999999,17.923,8.4147,19.5854,24.656200000000002,7.711399999999999,11.1014,7.7198
C042,7.247199999999999,12.782399999999999,11.6232,28.1837,12.960899999999999,12.5509,7.6606000000000005,20.8292,11.8189,1.6894,1.8774000000000002,7.2142,10.7134,8.4617,4.9926,9.614700000000001,6.6438999999999995,8.245700000000001,5.9735,17.2709,5.1085,8.692,21.497,5.211600000000001,6.1551,7.8852,7.2481,7.961600000000001,1.4142000000000001,7.7813,4.2618,28.0958,8.5831,1.7984,2.1143,7.6947,10.226700000000001,11.4344,6.279,8.6272,9.246,6.935,0.0,6.0155,9.463899999999999,7.597,22.9272,3.3162,9.3802,11.9653,14.1729,17.441,17.5059,8.5049,28.9337,3.1614,4.9094,5.3904,12.0764,21.145400000000002,12.871799999999999,4.4968,10.6046,9.906799999999999,14.3961,5.221100000000001,19.596700000000002,5.781,6.366899999999999,6.2623,16.412200000000002,22.6941,8.333,7.5965,1.2290999999999999,7.5138,11.640600000000001,5.982399999999999,7.9859,3.7328,11.2475,7.249,13.145100000000001,8.5825,9.8201,22.5613,16.9557,2.3230999999999997,13.7864,10.469299999999999,5.5885,10.9108,8.6921,10.4956,16.5944,2.1643000000000003,7.743,13.162,7.2124,8.8319,7.5206,5.8826,7.81,8.2746,26.235400000000002,8.3379,15.6599,8.7834,14.312700000000001,22.543599999999998,2.4606999999999997,1.9281,28.5718,11.0436,10.7546,24.0875,10.5193,13.7029,7.497,11.0286,10.649899999999999,8.1463,27.717299999999998,2.4341,23.8947,6.7687,25.5571,20.5846,3.9175999999999997,16.7509,14.2676
C043,1.9017,10.770100000000001,16.958099999999998,23.0699,16.839299999999998,10.5387,11.0853,24.0353,5.8351999999999995,5.4253,4.285399999999999,10.608600000000001,16.481,2.3846999999999996,6.7862,3.2818,1.1419000000000001,6.2927,8.8002,11.5183,1.6215,12.7798,24.7031,6.6366000000000005,3.7672,12.408,2.034,1.8865999999999998,5.1502,2.5425,7.7352,22.9821,11.955200000000001,5.2657,6.8043000000000005,2.4545,13.432799999999999,16.513099999999998,1.4636,11.541,16.0034,0.858,5.9464,0.0,3.5445,2.7193,26.1333,5.335100000000001,12.586200000000002,15.1714,12.1606,11.6884,15.959700000000002,3.0148,23.8199,5.1803,3.0016,1.758,15.282399999999999,16.0317,6.6551,1.5825,13.8107,5.626,8.643600000000001,7.421399999999999,14.482899999999999,4.877,2.7345,2.0384,10.6597,17.5804,12.5848,1.7909000000000002,4.9651000000000005,1.9615,5.3383,7.4074,1.9088,5.7517,9.235299999999999,6.860399999999999,6.9283,14.886700000000001,3.4871,17.447599999999998,11.203100000000001,7.013199999999999,14.7225,13.6754,1.9561,16.6784,11.898200000000001,13.7017,10.8418,6.8543,2.2529,11.1721,2.7324,7.5476,9.6039,4.9786,4.7331,2.1957,21.1217,7.0536,10.546100000000001,11.9895,8.0611,17.4298,6.208,6.5563,23.458099999999998,12.307,3.1253,27.293599999999998,12.8003,11.434,8.544,14.6733,9.695200000000002,2.0674,22.6035,6.1873000000000005,18.781,8.193700000000002,20.4434,23.7907,7.391,10.998299999999999,8.5151
C044,2.9328000000000003,7.3084,13.4964,23.1373,13.377600000000001,7.077,11.5967,27.3869,3.7127,7.6928,7.637,10.032,13.0193,2.1919,6.2095,1.0074,2.681,4.3159,8.6424,8.0566,4.4865,9.318100000000001,28.0547,6.0599,3.4307,8.946299999999999,2.5379,2.7054,8.5018,4.1029,8.1737,23.0495,11.8033,7.7447,9.4908,4.7169,16.7844,13.0514,4.7411,8.0793,12.5417,3.8366,9.298,3.6441999999999997,0.0,1.9567999999999999,29.4848,8.6867,15.9378,18.523,8.6989,8.226799999999999,12.498,0.9264,23.887400000000003,8.5319,4.453,4.0630999999999995,18.634,16.0991,4.5326,4.9341,17.1623,3.2808,5.813899999999999,6.8447,14.5503,8.2286,3.2631,5.4045,7.83,17.6478,9.1231,2.3525,8.3167,2.0570999999999997,3.321,6.8308,3.118,9.103299999999999,5.7736,5.6471,4.8058000000000005,11.425,1.2127000000000001,17.515,7.7415,10.364799999999999,11.2608,17.027,4.0258,13.216700000000001,15.249799999999999,17.0533,7.3801000000000005,10.2059,2.0254000000000003,7.7104,2.6944,5.5708,9.0946,8.330200000000001,3.0183,1.5965,21.1891,5.0768,10.6136,15.341,5.9385,17.4973,8.6129,8.5695,23.5255,8.8453,2.7939000000000003,30.6452,9.3386,7.972300000000001,6.3557,11.2116,6.2335,2.2416,22.671,8.6373,18.8484,7.1774,20.5108,27.1423,8.7321,7.5366,5.6854
