,DEPOT,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,EVS02379,EVS02039,EVS02463,EVS00219,EVS03147,EVS02299,EVS03704,EVS03332,EVS04366,EVS02566,EVS03145,EVS02882,EVS03776,EVS02252,EVS03226,EVS04734,EVS04656,EVS02149,EVS00645,EVS00168,EVS04877,EVS04444,EVS00957,EVS01573,EVS01790,EVS02788,EVS03629,EVS01509,EVS01307,EVS04942
C054,9.468778104557137,3.51340549092484,30.375784465577613,14.999197302844397,18.876850986781996,8.092119062936202,12.008549188365564,1.700232580983576,9.531124424657811,0.8286555136648902,31.335475059753687,4.83233033942748,10.916618500649184,10.107123436110776,30.628161809538113,30.628161809538113,4.694304416837477,0.915831116929119,31.490523109656532,2.7328273037374315,12.81032326655707,14.995471713339015,7.260844854499587,10.604046998874018,31.485037982726357,0.01238255473341895,9.989250923410786,31.455323528572013,14.999197302844397,0.3210489807191788,12.131354271157756,0.3096669141490937,3.440935987926519,28.98669033775234,9.86163369287396,3.5438577166426892,0.3358272369619325,7.954968612391049,9.335155206585295,10.149283977071352,14.781195203523628,8.087878283130918,5.158822556318845,13.260902076525195,12.07398253680074,13.483795685479617,14.995471713339015,10.206368243663945,4.448770370460005,4.4477281087604,0.310750802406747,10.843005406311125,10.23204879472876,10.916618500649184,0.0,4.391102949279479,4.572150226852647,4.831739547164731,7.105293333338037,13.202783803359686,12.072022073163946,6.845894575932546,4.83233033942748,31.230193518644015,10.939994166781537,7.640728924147295,10.939994166781537,7.276111232319226,31.60121929462356,6.479796741252972,30.628161809538113,10.445520285262758,14.143876605853809,4.6559046707970015,8.570539595523229,32.221700529372065,14.023200403174483,11.637894928377916,0.008223034819297372,3.7551314983548374,6.0654031022821,10.939994166781537,31.412485399859335,12.154374741899643,10.324495032757675,13.085832207820129,14.833762181175965,4.83233033942748,10.327672279996046,9.501814155800504,1.8711519932885392,30.630061147973628,11.883336011631823,3.2418023875209188,10.615751124158281,13.670824793590297,10.923319686870869,3.5438577166426892,8.04434288368125,7.182661928481684,2.8209527900613316,4.446212857343509,6.690126662775586,16.32670470375628,10.916618500649184,14.999197302844397
C055,12.829407392124345,6.943137593081426,26.320108220532134,10.652140615053302,23.357893733544092,9.56644225650155,15.268026693665792,3.693946689032646,12.591259710467034,6.573263450373233,27.35972589733769,0.8341499755189298,13.24817925601092,12.073216032025536,26.519616812094064,26.519616812094064,6.128392471749919,4.250653392906702,27.403747577753823,4.887387744640415,16.367895874303386,10.719701078752202,9.009507443714751,12.529784188820104,27.45532391427301,3.13279489406805,12.503235444706556,27.421054954934817,10.652140615053302,3.1089271740377455,15.25826030779676,3.179198626401561,6.639549948437834,24.80740159884021,11.867969951186826,6.669258498482972,2.236726526036267,9.88894052331621,11.559027553246628,12.580798134054326,18.017959183673472,11.060500677871147,0.9880545779691853,16.757267601481832,13.914864857883256,17.351950567877928,10.719701078752202,13.67199994125186,0.4117913436680594,5.72359172508445,3.1198683941570833,13.067592835265417,13.343541899523107,13.24817925601092,3.0464808755006736,0.0,5.887624332501444,0.8333232033268534,9.770496622009206,15.402418320671257,13.914267813212684,9.158793596005728,0.8341499755189298,27.150667724968518,13.274156729404808,3.1193866089517885,13.274156729404808,8.736108342020357,27.526733271816134,8.105723075846107,26.519616812094064,12.535671722993099,17.250995410987393,6.030022169443934,10.279592105772046,28.41231157185953,16.957259742811544,13.167945274341648,3.063785072366853,0.9685830805570482,9.276379206161728,13.274156729404808,27.36964477072744,15.695286473056578,12.536166239128574,15.16788807059635,10.674882139519449,0.8341499755189298,12.25465475536205,12.84333831259754,3.450694711942687,26.521657436664405,13.648738787720225,6.1091144377639335,12.524372921827359,17.226368727830838,13.236121745375417,6.669258498482972,10.367815259337227,9.927986624726604,5.015318812333632,5.719473593928649,8.953054216080485,20.888272835480063,13.24817925601092,10.652140615053302
C056,5.374586880372633,8.300790406419042,16.348741403537538,18.801036321968432,14.804415158828292,4.466357333936482,7.893564549763474,4.432348810183941,5.465680114587446,5.277694467976578,17.026197544082052,6.37275154221237,6.938091537551086,6.2365902386854035,16.72638306711495,16.72638306711495,0.0636578907062101,5.774936082454324,17.45973363314637,3.495980446179908,8.67784692214106,18.857889604158302,3.5730228585322594,6.733158772221515,17.300439809286157,4.551673624896564,5.992392049940661,17.284890080264912,18.801036321968432,4.501721730566151,8.024975273629185,4.553374961554675,8.097668914607668,15.431188093370487,5.986169557862219,8.162881206922295,3.710989011357834,4.169591454805802,5.418719631541452,6.165936054817746,10.65384027139315,4.073693302760574,8.313824262833615,9.128784522515788,8.199463722315,9.348850873933246,18.857889604158302,6.094173565707835,6.010553190596616,0.0362381621986242,4.506739367422965,6.889186675201012,6.148646340068892,6.938091537551086,4.475226905226875,5.703684376069421,0.0,6.372341592591557,3.1885584560398663,9.217029951820745,8.197114623690977,3.0215052191645566,6.37275154221237,17.19988920438274,6.9604811735953325,11.107406115790306,6.9604811735953325,3.698866079938721,17.528236046201844,2.890533646241197,16.72638306711495,6.532907067795117,10.026282290369439,0.07005970931757712,4.832381780613764,17.461349482585213,9.919790141376378,7.881543722695421,4.491446166821883,4.912889296105402,2.1324196493991328,6.9604811735953325,17.268229827173176,8.024721562837081,6.384312438273176,9.129001966479633,18.773251729945635,6.37275154221237,6.462938292852871,5.4088548292744445,4.652499834886153,16.72772665602015,8.036521576343532,7.687724335324463,6.749664639099752,9.536972594113864,6.948706814912785,8.162881206922295,4.151403623951808,3.2467158306853428,3.588722842597317,0.036611846463896806,2.889042180680484,12.244182030904755,6.938091537551086,18.801036321968432
C057,14.13189412707075,8.511278637263574,24.838330770590694,9.471688282273393,24.488236093077532,11.138039396073323,16.635899132385234,5.207959202577919,13.971110280802126,7.9328241077253425,25.813422263848672,0.0008831877120000002,14.77466379417203,13.63289250306375,25.083327929508545,25.083327929508545,7.699365366834246,5.8227800758515,25.949011931026583,6.258815367932567,17.674138528998476,9.452141975005144,10.574664047051806,14.093246455070062,25.95283287863735,4.620191085785332,13.99845461463907,25.922104033959126,9.471688282273393,4.626734109714253,16.65713713739289,4.710466101243145,8.211874580863096,23.434795243143427,13.423880532149747,8.240742858400218,3.563749412869817,11.443279559986461,13.090152155775217,14.089395490282191,19.41726885125265,12.434526931946833,0.7239079819522769,18.084268866724535,15.484333972596984,18.58648916192293,9.452141975005144,14.960973418543938,0.3074349728073991,7.295535409705773,4.6425772457872885,14.60640863416038,14.72221991956067,14.77466379417203,4.517926391063365,0.8544243767105337,7.4598949507030285,0.0,11.196821219465663,30.25995179867774,15.483689061726135,10.652088000661013,0.0008831877120000002,25.68956902426264,14.800435376748789,2.4918905466612697,14.800435376748789,10.30806519041782,26.061523650813182,9.674705832320635,25.083327929508545,14.086382431066044,18.671540422072834,7.602160021234445,11.849550776892928,26.740208239989148,18.409520840876745,14.738482985067725,4.536917377641862,2.394196200986974,10.517110520645511,14.800435376748789,25.877962598197396,16.9969039967136,14.07429631112195,29.669838259481757,9.280587153523093,0.0008831877120000002,13.81748193067038,14.151689753740698,4.906851472005509,25.08524578130479,26.320563408327107,7.672331865385726,14.088847315097674,18.54368125032971,14.765121964960423,8.240742858400218,11.874468412943957,11.337228847710962,6.381767249832429,7.291374931575272,10.452769564122956,21.964547283189052,14.77466379417203,9.471688282273393
C058,1.825298828664478,11.387085842165217,13.144910309303025,24.169159533122155,11.724726903112174,1.6341928796856722,4.347098070730895,7.9331748686133094,1.9406068948629986,8.555701548698865,13.83790930739967,9.276683087325955,3.485226751008699,2.9180617506501094,13.51990055438231,13.51990055438231,2.408430506302946,8.63029044153416,14.260873945499048,6.472792901987414,5.177013626640351,24.460564143656438,0.6530461783896877,3.3991849092976625,14.107565087951286,6.6789156077156395,2.5354391680281663,14.091254210920107,24.169159533122155,6.797020994868327,4.473512520941293,6.9351909818325295,10.994203889558701,12.213555539437207,2.670946877073174,10.98096841733094,5.3251737135920285,1.2266675548088868,2.251230041938117,2.7220473666012284,7.1258832025086205,0.6829339033620311,12.726119325122843,5.6231014320297215,5.046598122819603,5.937040526787082,24.460564143656438,2.5452908176057325,9.193282481530618,2.186191980605347,6.832413465980862,3.463065706698369,2.603393030058357,3.485226751008699,6.529736764496195,9.343116085118192,2.3019090330506993,9.277525956590182,0.0,6.003953020635686,5.044018495482944,0.13524186111130604,9.276683087325955,13.99976174585089,3.5062463023966624,16.09052427965146,3.5062463023966624,1.017519161044539,14.331366575116379,0.2729837261396832,13.51990055438231,3.1592284668265385,6.482398840311921,2.3768105566990796,1.8703177430753262,14.303434734945977,6.368086108523078,4.815456093835456,6.553438099580858,7.782286461282604,3.55298258732002,3.5062463023966624,14.07320004650926,4.511007283457323,2.9839092343303704,5.926598320963966,24.70459568948887,9.276683087325955,3.1434085946820445,1.8599226595230947,8.202426182644402,13.521268651501162,4.9032537847703646,10.315820011856625,3.6181703710747075,6.047891136984352,3.4995220131794382,10.98096841733094,0.9383561433149877,0.12142556161473551,6.5958834988290205,2.1850927308342003,0.14928433667019936,9.195331653689319,3.485226751008699,24.169159533122155
C059,6.081103034371528,17.782737258816915,6.948544279014039,20.296615538956473,9.083138901836783,4.261444703447686,10.782341159773113,14.005372983801989,6.250206878385937,14.791592811187165,7.736319942830499,33.18030439466933,9.723617997649125,5.847531403360756,7.296966828095453,7.296966828095453,8.725101393201207,15.063633357048642,8.079849132094592,12.77141176863632,11.579696919953696,20.483386542429475,4.831018756217015,9.4391493345704,7.968363090109689,13.218457211707388,7.392512519041181,7.946851240053541,20.296615538956473,13.333433757847347,10.907839821892205,13.462367957032344,17.452171619617587,5.921177327679944,5.6724661038078485,17.461782540274815,11.745852834218534,5.287762252333438,9.085759699336469,6.927631673219435,9.11529270144654,5.979759707624504,31.817970996223195,12.03071771475666,2.1873508306141156,7.499816118995252,20.483386542429475,8.978875925656373,33.99682251183181,8.414182951096523,13.366016611958418,9.65646364071685,9.011490902052998,9.723617997649125,13.064326384761948,37.61015565705769,8.557283058663243,33.185581345670556,5.9040331445022005,0.0,2.185748806580476,6.110120494421443,33.18030439466933,7.814496101444511,9.74676333140043,29.061823054816987,9.74676333140043,4.288299068990452,8.164160381694558,7.0828075289496155,7.296966828095453,5.234874967178392,6.490771910200947,8.664797676494505,5.048238211633253,8.417508307073849,6.428778918065456,1.861488811186175,13.088523599135277,14.188323591842193,10.088550366013628,9.74676333140043,7.920644678478165,10.923150172679307,6.867051862827261,0.2719938051708265,19.645415482452112,33.18030439466933,5.367907555172836,6.069246445054483,14.257604047651228,7.298507388451005,0.37349593289167776,16.833790198764916,5.190779872214899,12.437837952928149,9.73132353166864,17.461782540274815,6.660938599798987,6.076843559468665,12.88553540060689,8.41160866463859,5.828416212466229,7.3153299017937545,9.723617997649125,20.296615538956473
C060,5.148739050691787,16.544814141848093,9.659401270717332,22.872245604731663,8.10955008120353,3.346592821317934,9.620411571115364,12.690225890071646,5.131054933231667,13.511814532482951,10.459177230722377,35.266849642831936,8.78798620603587,4.571432505928979,10.006078535703193,10.006078535703193,7.904917697064189,13.874143219463727,10.796612120061138,11.548064802606996,10.334035258147935,23.015604841340714,4.0702781866580535,8.603345745500842,10.689840643607255,12.206942146331802,6.281723847408436,10.668658084066315,22.872245604731663,12.272736620639199,9.7689398999363,12.379397067334233,16.262030714244702,8.593990907963741,4.335675235295475,16.292561871502024,10.882096215631236,4.126686502995872,8.138395473622206,5.919607808584342,8.280462436301574,5.09629646792291,33.7777178277865,10.78424283202407,0.003041590334693877,6.590814240738118,23.015604841340714,7.842207245610973,35.87455079368492,7.6293163029721,12.297160125761982,8.74625809068746,7.938205497697982,8.78798620603587,12.073237651017406,14.046478301628884,7.762783544173356,35.27103135972925,5.089176045968951,2.273168121676961,0.0,5.342560910539862,35.266849642831936,10.531240346272277,8.809984676913361,31.15666332686213,8.809984676913361,3.401618560831756,10.88126343258947,6.295724586910041,10.006078535703193,4.101627720205854,5.541643338594155,7.8572549345788465,3.7564013852248266,11.122360197822756,5.527845838548662,0.7816108016725483,12.095519452894365,12.991450086766017,9.052146615307,8.809984676913361,10.641724492985425,9.702003332619782,5.891771671478897,0.5144053830410144,22.141295339957452,35.266849642831936,4.3372705816092285,5.094998067160952,12.93273293009778,10.007621286895894,0.31191304359861594,15.71431715835137,3.77899239003558,11.17049016631337,8.79968633539025,16.292561871502024,5.839353254379464,5.286541096612976,11.656770227944135,7.62731825781046,5.094883176925283,6.4735839792504555,8.78798620603587,22.872245604731663
C061,1.929558781915881,11.118216693969373,13.217768856140887,23.280398538764725,12.473738024310048,1.9344755366190862,4.957574809398575,7.4287486353756025,1.5928616752228895,8.165506824268162,13.88208675031275,9.033284752873918,2.7047087887586123,2.7079794138760396,13.598639462025664,13.598639462025664,2.5108233689115123,8.390087712854122,14.323274555805598,6.117356287058397,5.207947854630505,23.49134460353648,0.9522219383999997,2.730734200214424,14.15924628700921,6.6209159358692835,2.2300425230370537,14.144247361857275,23.280398538764725,6.693638023833521,4.529197073920789,6.808831510207982,10.777350826072544,12.328597484726211,2.4708850849993427,10.786426133996681,5.373752018669483,1.4764809861769148,2.058347992310036,2.4169956811196776,7.173339445581854,0.9494125632545034,12.017046269830082,5.656961264097598,5.288709818439198,6.64610510818005,23.49134460353648,2.5633581820133124,8.855150762005893,2.3055032146929277,6.720763422175389,2.713129914781303,1.9384108624309773,2.7047087887586123,6.488913835404812,8.8391119124118,2.4159553132010547,9.033631484571174,0.372668412183449,6.1857782631971565,5.286021264042353,0.0,9.033284752873918,14.064494610871225,2.7232387343869413,15.23506920422414,2.7232387343869413,1.1670442016727287,14.389791540176104,0.21597065421544204,13.598639462025664,2.892690172906064,7.123140286424574,2.484756598017059,2.1666944021471095,14.3045862453722,6.9917018468294305,5.087457384498729,6.510911705120162,7.517397238059454,3.4661127025089424,2.7232387343869413,14.12854852337577,5.183963448141322,7.112215617319483,6.126750560145839,23.618068009988217,9.033284752873918,2.9101271841192564,1.9651462701362667,7.689707235287657,13.599952388838314,5.154890085519148,10.167469381539268,3.875543531053247,6.074475831207452,2.722906858981535,10.786426133996681,0.984845376373302,0.18519027059536258,6.2339806679997105,2.304607908176947,0.10951638494995042,9.951804519532503,2.7047087887586123,23.280398538764725
C062,14.133785441724777,8.511527857404847,24.840050169866057,9.472433657018598,24.490933219446752,11.138040964565326,16.637741888667843,5.208819834454025,13.97267289365252,7.93449785235895,25.815321715486625,0.0,14.775564142134902,13.633294835912766,25.085121540356617,25.085121540356617,7.699536214585589,5.822818645324797,25.950669073988056,6.2601620127614,17.676269542866113,9.453074497251894,10.57497566902363,14.093592910634749,25.95461666815055,4.619766816050507,13.999415120447424,25.924074325560863,9.472433657018598,4.62630609711508,16.658642530162926,4.710213166095191,8.211943911789641,23.43621796453122,13.424331462498712,8.240741383496767,3.5630464921632488,11.443742991765033,13.090844311807347,14.090263917589397,19.41879451594223,12.436089902471394,0.7230253644405259,18.086116329913956,15.484559755382223,18.588720205548807,9.453074497251894,14.962933652186079,0.30658401248969486,7.295558868817284,4.642169249126219,14.607040291198931,14.723798159589865,14.775564142134902,4.5173537000988135,0.8536002547516334,7.459949078400917,0.006119364403410362,11.198124197207088,30.263511714854264,15.483916156714633,10.65302600946646,0.0,25.691434238963367,14.801337538320954,2.4913635742641707,14.801337538320954,10.308087531121126,26.063403025069793,9.674938218964995,25.085121540356617,14.086894837744248,18.672953223993797,7.602269450213151,11.849759887270071,26.742455873695157,18.410761098388154,14.738436579027542,4.536452824299264,2.393594154766591,10.519125103836183,14.801337538320954,25.879717048829104,16.9988450387686,14.074934181497365,29.672965310779105,9.28178813373475,0.0,13.817838554066956,14.153558064355224,4.907796916569,25.087039739509386,26.32267876225723,7.672169716512206,14.089176907331224,18.54557498925785,14.765838791201801,8.240741383496767,11.875333548614302,11.338798848928208,6.383139320877231,7.291395730331271,10.453665637675211,21.967407517765047,14.775564142134902,9.472433657018598
C063,15.0110703150173,38.722397495817944,0.814904164792082,17.859775109963255,17.946104900647946,13.30938027390548,19.885481604613215,36.921165374274054,15.433205869492317,40.080251586076606,0.5387184555220704,29.157358123084375,18.488719099260763,15.160189741875028,0.5767922895544959,0.5767922895544959,17.252005392538432,36.129404241353114,0.33579939130154135,38.46299115431194,20.760028260292955,17.886264654169103,13.488071861197609,17.97612509284911,0.15938870066015737,32.98808709390722,16.510544663895793,0.1589255038413223,17.859775109963255,33.62647985444345,19.97898827530613,33.96754025838014,37.97387620751014,0.9200955306190842,15.012736129857357,37.76359669831634,29.993210875381866,14.548029338843673,17.898306162993478,15.929804868929411,17.65600490509595,14.82268415804392,27.523865674583234,21.205013528226637,11.29022895538955,16.29482537734735,17.886264654169103,18.09467447566645,29.490432723414294,16.85595782802756,33.74097962445782,18.367848379309944,18.04349106386139,18.488719099260763,32.64008624882503,32.62754877974008,17.01979762605124,29.16057331273426,14.594456823743743,9.07601072118814,11.291390069463386,14.65807653617995,29.157358123084375,0.0,18.513493401128066,25.119107368518733,18.513493401128066,13.286275301816506,0.35422408011919543,15.611548694963133,0.5767922895544959,14.472037097798937,15.422382256605738,17.159503365729684,14.390431894485777,0.09614159017621647,15.272913582535514,10.250267446880324,32.67980099811788,32.0551492045344,19.032185084058167,18.513493401128066,0.061985609267825245,20.09146692103711,15.81818624848717,8.936027027889928,16.945386903184268,29.157358123084375,14.48980368490137,15.07232940115628,36.95119814827127,0.5772975975993105,7.04923400411744,36.73627021238468,14.559610327600785,21.63116152184672,18.487773329029523,37.76359669831634,15.309150026919815,14.688363078284855,38.5923252098332,16.851813016842275,14.300187410993193,15.967327898864966,18.488719099260763,17.859775109963255
C064,3.4442485883351996,15.24787795608542,16.723620678930164,26.811947847090842,9.38082396255939,4.683165866409752,1.8064270606370791,11.485119077587381,3.6027207573063555,12.263355911023776,17.414527610507772,13.170078032035509,0.012291233167219978,4.626691642763789,17.09839713193916,17.09839713193916,6.304973611943548,12.5278186403428,17.839530959855267,10.238102757884999,0.6760821952400713,26.922014266041234,3.282210488283007,0.2624904169621426,17.685373745383014,10.708174818188363,4.233575091198019,17.66922009394415,26.811947847090842,10.810329598467161,1.977485397222948,10.935176214724438,14.916286784196407,15.784945240421678,4.379228868503249,14.926527617479403,9.300642754464342,4.128948226162114,0.5304012228793015,2.576610741757528,2.426336594030325,2.7204178549603926,15.880368231256705,1.5597187419119614,8.483745057844171,4.504137739870765,26.922014266041234,1.5221581695169533,12.968755791793921,6.020463430883394,10.841406869551633,0.14932049156773772,0.9998173364845984,0.012291233167219978,10.560540096695501,12.879219450598839,6.156110303764577,13.170377717461708,2.90713400375048,9.541900403147247,8.481509661632572,2.520131445409065,13.170078032035509,17.57849034613045,0.0,18.917191598579652,0.0,4.065849890742495,17.909756500140126,1.5219244877834694,17.09839713193916,4.86612082652526,5.467927399795395,6.253838725344007,5.073689431873521,17.868898472262956,5.45564028248458,8.134276099993048,10.584103822862891,11.65271700934896,7.567999530543288,0.0,17.65137513243507,1.731290003181929,2.6288092057812236,9.442103825158526,26.90051887423552,13.170078032035509,4.852178409342356,3.4799455341298784,11.739016856599909,17.099766811686983,8.31256457848734,14.302495542855707,7.029228602882065,1.497776542311676,0.006872232562217592,14.926527617479403,1.3918528822778693,2.8437703201982902,10.352468039409338,6.018349404373243,2.6392421631304637,6.903944819297989,0.012291233167219978,26.811947847090842
C065,19.06627005776911,12.354597881117652,22.193990723977123,6.785699698908633,29.715268392472467,14.636220572060871,21.365729443221582,9.745645921809087,18.69905816032816,12.85879515492043,23.189915480109438,3.144512114595161,18.88653075835058,17.48086596548925,22.427413989804915,22.427413989804915,11.498510103780317,9.593207455971843,23.29828205222261,11.229518851671681,22.56011534114343,6.762455805825938,14.40736458079429,17.88217569054923,23.315424750181965,7.640889635406896,18.30166717689439,23.283750620918447,6.785699698908633,7.837122272795728,21.29314160757177,8.011963729141918,11.87604271675706,20.76397224696865,17.31941567377922,11.823299977064334,6.016946253341202,15.394025175304561,17.19905549322001,18.319088078347274,24.026761785575133,17.20405124362751,1.5092632979242782,22.91381512467105,29.66022704536795,23.63389666384688,6.762455805825938,19.9177501766906,2.8905956314947443,10.950813921498701,7.886239099791741,18.636024167905166,19.44318970833437,18.88653075835058,7.462572977695848,5.474114600968111,11.141998782354356,3.1445672802743365,15.826732487718317,27.95212679121929,29.667828748277937,15.02668272914053,3.144512114595161,23.0403311300581,18.91326474870665,0.0,18.91326474870665,13.849632928490182,23.41359373232474,13.456903857559306,22.427413989804915,18.0238417079495,23.21670574939122,11.339215376329747,15.549691855337311,24.165792092682864,22.841323983503905,27.38416048923443,7.488761666242333,5.614854205115814,15.651949494405716,18.91326474870665,23.237288588432353,21.901018031156255,18.118921699012674,27.260822733781733,6.5984920287773265,3.144512114595161,17.62048490590675,19.0710265935169,9.719818899871221,22.429363182746844,23.72625206750594,11.083055818361691,17.862246971388586,23.393964594880103,18.861609353185067,11.823299977064334,16.153190295534714,16.020229620822363,11.358903554737854,10.943773623061901,14.8011324716908,27.303747522761718,18.88653075835058,6.785699698908633
C066,3.4442485883351996,15.24787795608542,16.723620678930164,26.811947847090842,9.38082396255939,4.683165866409752,1.8064270606370791,11.485119077587381,3.6027207573063555,12.263355911023776,17.414527610507772,13.170078032035509,0.012291233167219978,4.626691642763789,17.09839713193916,17.09839713193916,6.304973611943548,12.5278186403428,17.839530959855267,10.238102757884999,0.6760821952400713,26.922014266041234,3.282210488283007,0.2624904169621426,17.685373745383014,10.708174818188363,4.233575091198019,17.66922009394415,26.811947847090842,10.810329598467161,1.977485397222948,10.935176214724438,14.916286784196407,15.784945240421678,4.379228868503249,14.926527617479403,9.300642754464342,4.128948226162114,0.5304012228793015,2.576610741757528,2.426336594030325,2.7204178549603926,15.880368231256705,1.5597187419119614,8.483745057844171,4.504137739870765,26.922014266041234,1.5221581695169533,12.968755791793921,6.020463430883394,10.841406869551633,0.14932049156773772,0.9998173364845984,0.012291233167219978,10.560540096695501,12.879219450598839,6.156110303764577,13.170377717461708,2.90713400375048,9.541900403147247,8.481509661632572,2.520131445409065,13.170078032035509,17.57849034613045,0.0,18.917191598579652,0.0,4.065849890742495,17.909756500140126,1.5219244877834694,17.09839713193916,4.86612082652526,5.467927399795395,6.253838725344007,5.073689431873521,17.868898472262956,5.45564028248458,8.134276099993048,10.584103822862891,11.65271700934896,7.567999530543288,0.0,17.65137513243507,1.731290003181929,2.6288092057812236,9.442103825158526,26.90051887423552,13.170078032035509,4.852178409342356,3.4799455341298784,11.739016856599909,17.099766811686983,8.31256457848734,14.302495542855707,7.029228602882065,1.497776542311676,0.006872232562217592,14.926527617479403,1.3918528822778693,2.8437703201982902,10.352468039409338,6.018349404373243,2.6392421631304637,6.903944819297989,0.012291233167219978,26.811947847090842
C067,0.9685390980004804,11.310093875367976,12.029078502089968,21.87394641881943,10.524057838924413,0.18361219796938702,4.623179989724634,7.427661548409723,0.7069540548398839,8.268975324789668,12.812644126805747,9.329880628492576,4.174535391192541,2.255558143053134,12.37901195457599,12.37901195457599,3.474969988884608,8.7135761058242,13.164951303068491,6.390121833807043,5.20251119032084,21.911623885907623,0.3589045297465245,4.1824646487518775,13.051068420898638,7.293562837790579,2.0792489282896645,13.030520864491148,21.87394641881943,7.290578581235603,4.796685475637115,7.365938413800292,11.075301679444957,10.96984807551918,2.0070374575489196,11.127156720050786,6.2395784078816385,0.17776518884135836,3.545751789434737,2.2650839669362766,7.158660792900193,1.001250073071066,11.426267520679147,5.636856707786791,3.5112890802408714,1.7615741142319863,21.911623885907623,2.983837606949857,9.00370528452431,3.2866751169592723,7.3037414088656725,4.179961252812548,3.161975388708027,4.174535391192541,7.19231340425038,8.742384674403235,3.3919194313711776,9.32977259800555,1.0111723904300143,4.647248312511171,3.508984034858116,1.2952151185763934,9.329880628492576,12.899656898532163,4.1933146892265505,14.226098796921676,4.1933146892265505,0.0,13.247668846675746,1.3944371970749994,12.37901195457599,2.4327465827350236,3.4206089498409753,3.4545439924301102,0.30692434903812393,13.430521322509248,3.455581633735351,3.2361242148923024,7.211386288527204,7.835659643810761,4.2014325057670545,4.1933146892265505,13.004967794205262,4.62429373742398,2.8785584988515307,4.501231107304129,24.199424325332423,9.329880628492576,2.622488800032089,0.8680455674612612,7.659024253431974,12.380539479609562,3.3493349825607104,10.609229254009149,2.061624389642731,5.984461065291633,4.192457349336297,11.127156720050786,1.7079292413033742,1.1675427092290032,6.491289511138267,3.285956126177397,1.0616714515014225,8.066125161845761,4.174535391192541,21.87394641881943
C068,14.955272903817027,38.085639979006324,1.0912663978568806,17.648228009363105,17.9216244677178,13.20638978329973,19.785268644208834,35.99236380228973,15.287759753840053,39.10224466184766,0.8106017421576329,28.494435274079937,18.492034975257756,14.937782833935188,0.8430911931124918,0.8430911931124918,17.304348314594876,35.43527345761096,0.0006880835700000002,37.452885615481144,20.626051673075114,17.641218570862748,13.49226602355792,18.028856673103277,0.18132026471514198,32.50565345326603,16.39573484914613,0.1800981478339534,17.648228009363105,33.072839672979086,19.891562028074993,33.38538097992918,37.39396207122427,0.565226129717194,14.763603773626567,37.215121967266995,29.67263225812113,14.360774738966954,17.887398534542253,15.855515800976825,17.70708012270685,14.790419958381758,26.813694002892454,21.074404781567075,11.15060703068406,16.282311442093174,17.641218570862748,17.98563508597715,28.711663608923978,16.923092846283627,33.176105647317634,18.38375048368681,17.96637826477251,18.492034975257756,32.18143158285022,31.706300368600868,17.083666652457893,28.496922427748466,14.598724810775883,8.916386236919953,11.150869102072896,14.693788468600227,28.494435274079937,0.20888244599873554,18.51647566549926,24.512739587115934,18.51647566549926,13.19925786703871,0.0,15.656347291272562,0.8430911931124918,14.296611182266648,15.368005687141668,17.217852191970884,14.143675613805113,0.3635554455779744,15.242640275613512,10.26704776165749,32.219634376191365,31.349433346635564,18.987066741880827,18.51647566549926,0.18490761948798107,19.962667546138814,15.759596764458205,8.853836928747937,16.689027545609783,28.494435274079937,14.366196925405774,14.99415252180359,35.95418305633679,0.8436406410258013,7.154768913521837,36.235256119647076,14.272369345432974,21.491991101167937,18.493136254561623,37.215121967266995,15.327066750790317,14.710833377332976,37.58240463970144,16.919224535322588,14.34882257890991,15.987674395067275,18.492034975257756,17.648228009363105
